0,10
0.01,9.9759
0.02,9.9813
0.03,9.9954
0.04,9.9984
0.05,9.9864
0.06,9.9661
0.07,9.979
0.08,9.9849
0.09,9.9791
0.1,9.9865
0.11,9.9776
0.12,9.9777
0.13,9.9795
0.14,9.9663
0.15,9.9687
0.16,9.9637
0.17,9.9617
0.18,9.9459
0.19,9.9302
0.2,9.913
0.21,9.8762
0.22,9.9233
0.23,9.9294
0.24,9.9227
0.25,9.924
0.26,9.9174
0.27,9.9214
0.28,9.9437
0.29,9.9509
0.3,9.9596
0.31,9.9684
0.32,9.9616
0.33,9.9614
0.34,9.9772
0.35,9.9448
0.36,9.9442
0.37,9.9524
0.38,9.9532
0.39,9.9371
0.4,9.9639
0.41,9.9802
0.42,10.002
0.43,9.9881
0.44,9.9875
0.45,9.9734
0.46,9.9867
0.47,9.959
0.48,9.9496
0.49,9.9444
0.5,9.9417
0.51,9.9509
0.52,9.9521
0.53,9.9592
0.54,9.9762
0.55,9.997
0.56,9.9905
0.57,9.9921
0.58,9.9937
0.59,10.006
0.6,10.028
0.61,10.019
0.62,10.038
0.63,10.056
0.64,10.049
0.65,10.089
0.66,10.082
0.67,10.082
0.68,10.105
0.69,10.134
0.7,10.157
0.71,10.173
0.72,10.16
0.73,10.183
0.74,10.185
0.75,10.172
0.76,10.164
0.77,10.146
0.78,10.152
0.79,10.14
0.8,10.118
0.81,10.134
0.82,10.162
0.83,10.149
0.84,10.125
0.85,10.141
0.86,10.13
0.87,10.121
0.88,10.125
0.89,10.115
0.9,10.122
0.91,10.125
0.92,10.113
0.93,10.104
0.94,10.115
0.95,10.13
0.96,10.142
0.97,10.117
0.98,10.093
0.99,10.06
1,10.063
1.01,10.076
1.02,10.081
1.03,10.086
1.04,10.09
1.05,10.067
1.06,10.072
1.07,10.075
1.08,10.091
1.09,10.109
1.1,10.125
1.11,10.11
1.12,10.108
1.13,10.127
1.14,10.121
1.15,10.142
1.16,10.153
1.17,10.15
1.18,10.142
1.19,10.135
1.2,10.122
1.21,10.105
1.22,10.114
1.23,10.114
1.24,10.118
1.25,10.098
1.26,10.077
1.27,10.072
1.28,10.064
1.29,10.078
1.3,10.099
1.31,10.089
1.32,10.073
1.33,10.082
1.34,10.064
1.35,10.082
1.36,10.081
1.37,10.051
1.38,10.029
1.39,10.025
1.4,10.021
1.41,10.046
1.42,10.034
1.43,10.05
1.44,10.057
1.45,10.043
1.46,10.043
1.47,10.021
1.48,10.042
1.49,10.023
1.5,10.037
1.51,10.006
1.52,10.002
1.53,10.004
1.54,9.9951
1.55,10.022
1.56,10.029
1.57,10.016
1.58,10.014
1.59,10.011
1.6,10.012
1.61,10.03
1.62,10.028
1.63,10.037
1.64,10.023
1.65,10.025
1.66,10.016
1.67,10.038
1.68,10.051
1.69,10.046
1.7,10.055
1.71,10.063
1.72,10.063
1.73,10.032
1.74,10.032
1.75,10.041
1.76,10.058
1.77,10.06
1.78,10.051
1.79,10.052
1.8,10.041
1.81,10.033
1.82,10.022
1.83,9.9951
1.84,9.9838
1.85,9.9924
1.86,9.9963
1.87,10.033
1.88,10.028
1.89,10.016
1.9,9.9979
1.91,9.998
1.92,10.007
1.93,10.015
1.94,9.9867
1.95,9.9828
1.96,9.9703
1.97,9.9553
1.98,9.9593
1.99,9.9708
2,9.9371
2.01,9.9441
2.02,9.9646
2.03,9.9775
2.04,9.97
2.05,9.9592
2.06,9.9732
2.07,9.9635
2.08,9.9592
2.09,9.9495
2.1,9.931
2.11,9.9297
2.12,9.9093
2.13,9.9068
2.14,9.9201
2.15,9.9173
2.16,9.9599
2.17,9.9796
2.18,9.9767
2.19,9.9754
2.2,9.9559
2.21,9.9755
2.22,9.9674
2.23,9.9504
2.24,9.969
2.25,9.9497
2.26,9.9606
2.27,9.9603
2.28,9.9622
2.29,9.9512
2.3,9.955
2.31,9.9535
2.32,9.9782
2.33,9.9854
2.34,9.9756
2.35,9.9752
2.36,9.9592
2.37,9.9525
2.38,9.9493
2.39,9.9574
2.4,9.9609
2.41,9.9642
2.42,9.9392
2.43,9.9731
2.44,9.9609
2.45,9.9776
2.46,9.9643
2.47,9.9508
2.48,9.9623
2.49,9.9147
2.5,9.9216
2.51,9.917
2.52,9.9055
2.53,9.9155
2.54,9.8883
2.55,9.8716
2.56,9.8379
2.57,9.8422
2.58,9.8533
2.59,9.8455
2.6,9.8248
2.61,9.8091
2.62,9.8046
2.63,9.8045
2.64,9.811
2.65,9.8112
2.66,9.8004
2.67,9.7993
2.68,9.7919
2.69,9.8042
2.7,9.8283
2.71,9.8341
2.72,9.8138
2.73,9.7977
2.74,9.7958
2.75,9.7898
2.76,9.7782
2.77,9.7803
2.78,9.789
2.79,9.7902
2.8,9.7706
2.81,9.7603
2.82,9.7489
2.83,9.7572
2.84,9.7382
2.85,9.7503
2.86,9.7644
2.87,9.7675
2.88,9.7904
2.89,9.794
2.9,9.7982
2.91,9.8275
2.92,9.8343
2.93,9.8169
2.94,9.8297
2.95,9.8061
2.96,9.8203
2.97,9.8252
2.98,9.8292
2.99,9.824
3,9.8375
3.01,9.842
3.02,9.8448
3.03,9.831
3.04,9.8576
3.05,9.8455
3.06,9.8488
3.07,9.8352
3.08,9.8397
3.09,9.8468
3.1,9.874
3.11,9.8379
3.12,9.849
3.13,9.8212
3.14,9.8204
3.15,9.8223
3.16,9.8105
3.17,9.8132
3.18,9.8182
3.19,9.8293
3.2,9.8082
3.21,9.8134
3.22,9.8491
3.23,9.8409
3.24,9.8419
3.25,9.8566
3.26,9.8496
3.27,9.8525
3.28,9.8781
3.29,9.8824
3.3,9.8873
3.31,9.892
3.32,9.9059
3.33,9.8951
3.34,9.8914
3.35,9.8997
3.36,9.8874
3.37,9.8949
3.38,9.9044
3.39,9.8997
3.4,9.9331
